playerId,playerName,teamId,pos,seasonKey,heightIn,weightLb,age,phase1_g,phase1_mpg,phase1_starterFlag,phase1_usageProxyPer36,phase2shoot_fg,phase2shoot_fga,phase2shoot_fgPct,phase2shoot_fg3,phase2shoot_fg3a,phase2shoot_fg3Pct,phase2shoot_fg2,phase2shoot_fg2a,phase2shoot_fg2Pct,phase2shoot_ft,phase2shoot_fta,phase2shoot_ftPct,phase2shoot_pts,phase2imp_season,phase2imp_g,phase2imp_mp,phase2imp_onCourt_plusMinus_per100,phase2imp_onOff_plusMinus_per100,phase2imp_tov_badPass,phase2imp_tov_lostBall,phase2imp_tov_shoot,phase2imp_tov_offensiveFoulOrOther,phase2imp_foulsCommitted_shooting,phase2imp_foulsCommitted_offensive,phase2imp_misc_pga,phase2imp_misc_and1,phase2imp_misc_blkd,phase3_rim_fgm,phase3_rim_fga,phase3_paint_fgm,phase3_paint_fga,phase3_mid_fgm,phase3_mid_fga,phase3_corner3_fgm,phase3_corner3_fga,phase3_ab3_fgm,phase3_ab3_fga,phase3_three_fgm,phase3_three_fga,phase3_total_fgm,phase3_total_fga,phase3_rim_fg,phase3_paint_fg,phase3_mid_fg,phase3_corner3_fg,phase3_ab3_fg,phase3_three_fg,phase3_total_fg,phase3_rim_att_share,phase3_paint_att_share,phase3_mid_att_share,phase3_corner3_att_share,phase3_ab3_att_share,phase3_three_att_share,phase4_fga,phase4_fta,phase4_three_pa,phase4_tov,phase4_ast,phase4_reb,phase4_pf,phase4_stl,phase4_blk,phase4_clutch_fga,phase4_trans_fga,phase4_minutes_est,phase4_clutch_fga_share,phase4_trans_fga_share,season_year
player_brianna_turner,Brianna Turner,IND,F-C,brianna_turner|IND,73,159.9,29,27,8.63,,0.252,0.5,1.2,40.6,0.0,0.0,0.0,0.5,1.1,41.9,0.1,0.3,50.0,1.1,2025,27,233,0.3,-4.2,6,2,20,1,1,2,46,0,2,11.0,22.0,2.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,32.0,0.5,0.5,0.0,0.0,,0.0,0.40625,0.6875,0.125,0.15625,0.03125,0.0,0.03125,32.0,8.0,1.0,9.0,17.0,50.0,32.0,2.0,10.0,0.0,1.0,280.51666666666665,0.0,0.03125,brianna_turner|IND
player_maria_kliundikova,Maria Kliundikova,MIN,F,maria_kliundikova|MIN,73,159.3,27,34,10.971,,0.46,1.9,3.8,50.0,0.2,0.7,32.0,1.6,3.0,54.4,0.4,0.6,57.1,4.4,2025,34,373,11.4,-1.2,8,5,24,5,11,0,43,3,4,43.0,62.0,8.0,26.0,5.0,15.0,0.0,3.0,8.0,22.0,8.0,25.0,64.0,128.0,0.6935483870967742,0.3076923076923077,0.3333333333333333,0.0,0.3636363636363636,0.32,0.5,0.484375,0.203125,0.1171875,0.0234375,0.171875,0.1953125,128.0,21.0,25.0,23.0,19.0,102.0,75.0,25.0,30.0,1.0,9.0,501.0333333333333,0.0078125,0.0703125,maria_kliundikova|MIN
player_courtney_vandersloot,Courtney Vandersloot,CHI,G,courtney_vandersloot|CHI,73,159.52,36,7,27.286,1.0,2.382,4.1,9.4,43.9,0.7,3.3,21.7,3.4,6.1,55.8,1.6,1.9,84.6,10.6,2025,7,191,-17.9,-5.6,7,7,8,0,6,0,86,2,8,10.0,17.0,8.0,16.0,6.0,10.0,1.0,3.0,4.0,20.0,5.0,23.0,29.0,66.0,0.5882352941176471,0.5,0.6,0.3333333333333333,0.2,0.217391304347826,0.4393939393939394,0.2575757575757575,0.2424242424242424,0.1515151515151515,0.0454545454545454,0.303030303030303,0.3484848484848485,66.0,13.0,23.0,17.0,37.0,22.0,28.0,11.0,10.0,3.0,6.0,251.26666666666665,0.045454545454545456,0.09090909090909091,courtney_vandersloot|CHI
player_hailey_van_lith,Hailey Van Lith,CHI,G,hailey_van_lith|CHI,71,151.29999999999998,24,29,12.448,,0.547,1.3,3.8,33.9,0.2,1.1,16.1,1.1,2.7,41.0,0.8,1.1,74.2,3.5,2025,29,361,-12.6,0.4,25,5,10,1,13,1,107,2,9,14.0,29.0,10.0,24.0,8.0,25.0,0.0,3.0,5.0,27.0,5.0,30.0,37.0,108.0,0.4827586206896552,0.4166666666666667,0.32,0.0,0.1851851851851851,0.1666666666666666,0.3425925925925926,0.2685185185185185,0.2222222222222222,0.2314814814814814,0.0277777777777777,0.25,0.2777777777777778,109.0,31.0,31.0,36.0,45.0,31.0,55.0,12.0,13.0,0.0,7.0,496.71666666666664,0.0,0.06422018348623854,hailey_van_lith|CHI
player_shatori_walker_kimbrough,Shatori Walker-Kimbrough,ATL,G,shatori_walker_kimbrough|ATL,71,152.04,30,41,8.634,,0.207,0.6,1.5,41.3,0.3,0.8,35.5,0.4,0.8,46.9,0.2,0.3,72.7,1.7,2025,41,354,1.9,-9.8,7,4,13,2,4,2,53,0,4,5.0,9.0,3.0,7.0,7.0,16.0,7.0,9.0,4.0,22.0,11.0,31.0,26.0,63.0,0.5555555555555556,0.4285714285714285,0.4375,0.7777777777777778,0.1818181818181818,0.3548387096774194,0.4126984126984127,0.1428571428571428,0.1111111111111111,0.2539682539682539,0.1428571428571428,0.3492063492063492,0.492063492063492,63.0,11.0,31.0,15.0,22.0,37.0,36.0,10.0,15.0,4.0,8.0,421.8833333333333,0.06349206349206349,0.12698412698412698,shatori_walker_kimbrough|ATL
player_kathryn_westbeld,Kathryn Westbeld,PHO,F,kathryn_westbeld|PHO,72,156.20000000000002,30,43,18.419,1.0,0.269,1.8,5.0,35.8,1.0,3.0,32.1,0.8,2.0,41.7,0.6,0.7,78.1,5.1,2025,43,792,3.9,0.7,9,11,38,0,13,0,94,1,10,24.0,47.0,9.0,28.0,2.0,9.0,7.0,29.0,35.0,102.0,42.0,131.0,77.0,215.0,0.5106382978723404,0.3214285714285714,0.2222222222222222,0.2413793103448276,0.3431372549019608,0.3206106870229007,0.3581395348837209,0.2186046511627907,0.1302325581395348,0.041860465116279,0.1348837209302325,0.4744186046511628,0.6093023255813953,215.0,32.0,131.0,24.0,39.0,109.0,87.0,36.0,34.0,13.0,28.0,1027.8,0.06046511627906977,0.13023255813953488,kathryn_westbeld|PHO
player_maddy_westbeld,Maddy Westbeld,CHI,F,maddy_westbeld|CHI,72,156.00000000000003,23,26,13.615,,0.495,1.5,4.0,36.2,0.7,1.7,39.5,0.8,2.4,33.9,0.5,0.6,87.5,4.1,2025,26,354,-17.1,-5.2,8,4,20,3,7,0,56,0,5,3.0,14.0,9.0,24.0,9.0,24.0,1.0,4.0,16.0,39.0,17.0,43.0,38.0,105.0,0.2142857142857142,0.375,0.375,0.25,0.4102564102564102,0.3953488372093023,0.3619047619047619,0.1333333333333333,0.2285714285714285,0.2285714285714285,0.0380952380952381,0.3714285714285714,0.4095238095238095,105.0,16.0,43.0,16.0,23.0,62.0,59.0,13.0,12.0,1.0,5.0,480.85,0.009523809523809525,0.047619047619047616,maddy_westbeld|CHI
player_erica_wheeler,Erica Wheeler,SEA,G,erica_wheeler|SEA,72,156.02,34,44,25.591,1.0,0.367,3.8,9.5,40.0,1.7,4.6,37.3,2.1,4.9,42.6,1.0,1.1,86.0,10.3,2025,44,1126,3.2,2.7,47,11,47,2,16,16,329,4,15,33.0,53.0,29.0,79.0,30.0,84.0,7.0,17.0,69.0,184.0,76.0,201.0,168.0,417.0,0.6226415094339622,0.3670886075949367,0.3571428571428571,0.4117647058823529,0.375,0.3781094527363184,0.4028776978417266,0.1270983213429256,0.1894484412470023,0.2014388489208633,0.0407673860911271,0.4412470023980815,0.4820143884892086,420.0,50.0,204.0,68.0,144.0,119.0,198.0,56.0,24.0,40.0,44.0,1586.5,0.09523809523809523,0.10476190476190476,erica_wheeler|SEA
player_sami_whitcomb,Sami Whitcomb,PHO,G,sami_whitcomb|PHO,72,156.04000000000002,37,43,23.884,,0.35,3.0,7.8,38.5,2.0,5.5,36.1,1.0,2.3,44.3,1.1,1.3,85.2,9.1,2025,43,1027,4.9,3.2,46,14,48,4,15,7,246,4,13,24.0,45.0,11.0,35.0,8.0,17.0,10.0,28.0,76.0,210.0,86.0,238.0,129.0,335.0,0.5333333333333333,0.3142857142857143,0.4705882352941176,0.3571428571428571,0.3619047619047619,0.361344537815126,0.3850746268656716,0.1343283582089552,0.1044776119402985,0.0507462686567164,0.0835820895522388,0.6268656716417911,0.7104477611940299,335.0,54.0,238.0,67.0,108.0,113.0,150.0,33.0,20.0,20.0,51.0,1341.7666666666667,0.05970149253731343,0.15223880597014924,sami_whitcomb|PHO
player_christyn_williams,Christyn Williams,DAL,G,christyn_williams|DAL,71,151.1,25,4,11.25,,3.968,1.5,4.0,37.5,0.3,1.0,25.0,1.3,3.0,41.7,1.0,1.5,66.7,4.3,2025,4,45,-59.2,-52.3,1,0,3,0,2,0,6,0,1,1.0,2.0,2.0,7.0,2.0,3.0,,,1.0,4.0,,,,,0.5,0.2857142857142857,0.6666666666666666,,0.25,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,4.0,1.0,3.0,4.0,8.0,0.0,1.0,0.0,1.0,48.6,0.0,0.0625,christyn_williams|DAL
player_courtney_williams,Courtney Williams,MIN,G,courtney_williams|MIN,75,167.56,31,44,28.636,1.0,0.458,5.6,13.2,42.8,1.3,3.4,38.9,4.3,9.8,44.1,1.0,1.2,84.9,13.6,2025,44,1260,13.2,2.8,71,20,45,4,21,9,636,4,15,37.0,62.0,33.0,72.0,120.0,297.0,1.0,6.0,57.0,143.0,58.0,149.0,248.0,580.0,0.5967741935483871,0.4583333333333333,0.404040404040404,0.1666666666666666,0.3986013986013986,0.3892617449664429,0.4275862068965517,0.1068965517241379,0.1241379310344827,0.5120689655172413,0.0103448275862068,0.246551724137931,0.2568965517241379,589.0,53.0,153.0,102.0,276.0,218.0,151.0,55.0,29.0,35.0,92.0,1929.7833333333333,0.059422750424448216,0.15619694397283532,courtney_williams|MIN
player_elizabeth_williams,Elizabeth Williams,CHI,C-F,elizabeth_williams|CHI,75,168.94,32,43,21.07,,0.387,3.7,7.6,48.0,0.0,0.0,,3.7,7.6,48.0,1.2,1.9,61.7,8.5,2025,43,906,-11.9,2.2,30,14,34,7,37,5,190,6,39,99.0,165.0,48.0,129.0,10.0,33.0,,,0.0,0.0,,,,,0.6,0.3720930232558139,0.303030303030303,,,,,0.0,0.0,0.0,0.0,0.0,0.0,327.0,81.0,0.0,56.0,78.0,223.0,151.0,31.0,78.0,7.0,12.0,1237.3666666666666,0.021406727828746176,0.03669724770642202,elizabeth_williams|CHI
player_gabby_williams,Gabby Williams,SEA,F,gabby_williams|SEA,74,163.68,29,44,31.614,1.0,0.345,4.5,10.7,42.2,1.1,3.7,30.5,3.4,6.9,48.5,1.5,1.7,85.3,11.6,2025,44,1391,5.2,14.0,53,23,34,4,37,6,430,12,20,83.0,123.0,35.0,102.0,30.0,80.0,9.0,23.0,41.0,141.0,50.0,164.0,198.0,469.0,0.6747967479674797,0.3431372549019608,0.375,0.391304347826087,0.2907801418439716,0.3048780487804878,0.4221748400852878,0.2622601279317697,0.2174840085287846,0.1705756929637526,0.0490405117270788,0.3006396588486141,0.3496801705756929,480.0,77.0,174.0,85.0,190.0,189.0,146.0,100.0,41.0,19.0,88.0,2020.55,0.03958333333333333,0.18333333333333332,gabby_williams|SEA
player_kiana_williams,Kiana Williams,PHO,G,kiana_williams|PHO,70,148.275,26,11,9.727,,1.439,1.5,3.6,42.5,0.8,2.4,34.6,0.7,1.3,57.1,0.2,0.4,50.0,4.1,2025,11,107,-14.5,-19.3,5,1,4,0,1,0,24,0,1,1.0,4.0,4.0,5.0,3.0,5.0,,,9.0,26.0,,,,,0.25,0.8,0.6,,0.3461538461538461,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,26.0,6.0,10.0,11.0,10.0,3.0,1.0,4.0,9.0,149.31666666666666,0.1,0.225,kiana_williams|PHO
player_a_ja_wilson,A'ja Wilson,LVA,C,a_ja_wilson|LVA,78,184.78,29,40,31.175,1.0,0.633,8.3,16.5,50.5,0.6,1.5,42.4,7.7,15.0,51.3,6.2,7.3,85.5,23.4,2025,40,1247,12.2,29.5,41,21,44,16,139,3,304,39,30,91.0,130.0,150.0,323.0,66.0,146.0,2.0,4.0,23.0,55.0,25.0,59.0,332.0,658.0,0.7,0.4643962848297213,0.4520547945205479,0.5,0.4181818181818181,0.423728813559322,0.5045592705167173,0.1975683890577507,0.4908814589665654,0.2218844984802431,0.0060790273556231,0.0835866261398176,0.0896656534954407,662.0,290.0,61.0,89.0,124.0,409.0,361.0,65.0,123.0,20.0,51.0,1803.0833333333333,0.030211480362537766,0.0770392749244713,a_ja_wilson|LVA
player_jackie_young,Jackie Young,LVA,G,jackie_young|LVA,74,164.12,28,44,30.364,1.0,0.431,5.9,12.4,47.5,1.8,5.1,35.9,4.1,7.4,55.6,2.9,3.2,89.4,16.5,2025,44,1336,8.9,21.7,62,20,32,8,54,7,537,16,15,64.0,92.0,90.0,181.0,26.0,51.0,4.0,10.0,76.0,212.0,80.0,222.0,260.0,546.0,0.6956521739130435,0.4972375690607735,0.5098039215686274,0.4,0.3584905660377358,0.3603603603603603,0.4761904761904761,0.1684981684981685,0.3315018315018315,0.0934065934065934,0.0183150183150183,0.3882783882783883,0.4065934065934066,547.0,142.0,223.0,98.0,226.0,196.0,234.0,57.0,33.0,25.0,80.0,1893.3,0.04570383912248629,0.14625228519195613,jackie_young|LVA
player_cecilia_zandalasini,Cecilia Zandalasini,GSV,F,cecilia_zandalasini|GSV,72,155.54285714285717,29,19,23.684,1.0,0.796,3.5,7.9,44.7,1.9,4.8,40.7,1.6,3.1,50.8,1.5,1.7,87.5,10.5,2025,19,450,4.9,4.1,11,12,13,1,12,3,72,2,3,8.0,12.0,11.0,24.0,11.0,23.0,0.0,2.0,37.0,88.0,37.0,90.0,67.0,149.0,0.6666666666666666,0.4583333333333333,0.4782608695652174,0.0,0.4204545454545454,0.4111111111111111,0.4496644295302013,0.0805369127516778,0.1610738255033557,0.1543624161073825,0.0134228187919463,0.5906040268456376,0.6040268456375839,150.0,32.0,91.0,25.0,32.0,56.0,64.0,18.0,7.0,12.0,12.0,645.3833333333333,0.08,0.08,cecilia_zandalasini|GSV
player_grace_berger,Grace Berger,LAS,G,grace_berger|DAL,72,155.7777777777778,26,19,22.0,1.0,0.53,1.4,4.7,29.2,0.1,1.2,8.7,1.3,3.5,36.4,0.5,0.8,66.7,3.4,2025,19,418,-16.1,-11.8,16,3,16,2,8,2,138,3,8,12.0,23.0,11.0,30.0,1.0,13.0,1.0,4.0,1.0,18.0,2.0,22.0,26.0,88.0,0.5217391304347826,0.3666666666666666,0.0769230769230769,0.25,0.0555555555555555,0.0909090909090909,0.2954545454545454,0.2613636363636363,0.3409090909090909,0.1477272727272727,0.0454545454545454,0.2045454545454545,0.25,89.0,15.0,23.0,21.0,58.0,63.0,58.0,14.0,15.0,4.0,9.0,572.85,0.0449438202247191,0.10112359550561797,grace_berger|DAL
player_chloe_bibby,Chloe Bibby,GSV,F,chloe_bibby|IND,71,152.7,27,14,11.0,,1.09,1.5,3.9,38.2,1.2,3.0,40.5,0.3,0.9,30.8,0.6,0.6,88.9,4.8,2025,14,154,4.4,1.5,5,1,7,1,3,1,15,0,2,1.0,1.0,1.0,4.0,2.0,8.0,4.0,9.0,13.0,33.0,17.0,42.0,21.0,55.0,1.0,0.25,0.25,0.4444444444444444,0.3939393939393939,0.4047619047619047,0.3818181818181818,0.0181818181818181,0.0727272727272727,0.1454545454545454,0.1636363636363636,0.6,0.7636363636363637,55.0,9.0,42.0,7.0,7.0,25.0,23.0,8.0,3.0,1.0,5.0,222.81666666666666,0.01818181818181818,0.09090909090909091,chloe_bibby|IND
player_dewanna_bonner,DeWanna Bonner,IND,G-F,dewanna_bonner|PHO,75,167.64,38,33,23.576,,0.451,3.2,7.8,40.9,1.2,3.6,33.3,2.0,4.2,47.4,2.3,2.6,87.2,9.8,2025,33,778,0.2,-4.6,14,10,37,1,51,2,88,6,18,43.0,70.0,10.0,30.0,12.0,37.0,15.0,32.0,25.0,87.0,40.0,119.0,105.0,256.0,0.6142857142857143,0.3333333333333333,0.3243243243243243,0.46875,0.2873563218390804,0.3361344537815126,0.41015625,0.2734375,0.1171875,0.14453125,0.125,0.33984375,0.46484375,257.0,86.0,120.0,28.0,38.0,137.0,113.0,28.0,27.0,12.0,25.0,1081.1333333333332,0.04669260700389105,0.09727626459143969,dewanna_bonner|PHO
player_dijonai_carrington,DiJonai Carrington,MIN,G-F,dijonai_carrington|DAL,73,161.28,28,31,21.935,,0.632,3.5,8.9,38.6,0.7,2.3,31.9,2.7,6.6,41.0,2.1,2.6,80.5,9.8,2025,31,680,-7.6,-12.0,42,13,29,2,40,13,111,8,33,51.0,98.0,26.0,81.0,7.0,26.0,4.0,5.0,19.0,64.0,23.0,69.0,107.0,274.0,0.5204081632653061,0.3209876543209876,0.2692307692307692,0.8,0.296875,0.3333333333333333,0.3905109489051095,0.3576642335766423,0.2956204379562044,0.0948905109489051,0.0182481751824817,0.2335766423357664,0.2518248175182482,277.0,82.0,72.0,59.0,48.0,124.0,165.0,34.0,46.0,8.0,48.0,948.1999999999999,0.02888086642599278,0.17328519855595667,dijonai_carrington|DAL
player_kaila_charles,Kaila Charles,DAL,G-F,kaila_charles|GSV,72,156.85714285714286,27,35,17.6,,0.416,2.3,5.4,42.0,0.7,2.1,34.7,1.5,3.3,46.6,1.1,1.4,81.6,6.4,2025,35,616,4.3,9.2,15,15,24,2,25,1,79,4,17,26.0,48.0,20.0,49.0,8.0,19.0,5.0,13.0,20.0,59.0,25.0,72.0,79.0,188.0,0.5416666666666666,0.4081632653061224,0.4210526315789473,0.3846153846153846,0.3389830508474576,0.3472222222222222,0.4202127659574468,0.2553191489361702,0.2606382978723404,0.101063829787234,0.0691489361702127,0.3138297872340425,0.3829787234042553,188.0,49.0,72.0,38.0,35.0,149.0,116.0,28.0,24.0,2.0,30.0,888.0833333333333,0.010638297872340425,0.1595744680851064,kaila_charles|GSV
player_alysha_clark,Alysha Clark,WAS,F,alysha_clark|SEA,73,159.96,38,42,19.714,,0.198,1.4,3.8,37.1,0.6,2.3,27.1,0.8,1.5,52.4,0.5,0.6,73.1,3.9,2025,42,828,-10.3,-11.4,9,3,36,8,8,12,122,2,2,16.0,27.0,16.0,27.0,1.0,9.0,8.0,23.0,18.0,73.0,26.0,96.0,59.0,159.0,0.5925925925925926,0.5925925925925926,0.1111111111111111,0.3478260869565217,0.2465753424657534,0.2708333333333333,0.3710691823899371,0.1698113207547169,0.1698113207547169,0.0566037735849056,0.1446540880503144,0.4591194968553459,0.6037735849056604,159.0,26.0,96.0,22.0,51.0,117.0,155.0,26.0,6.0,4.0,20.0,1101.7,0.025157232704402517,0.12578616352201258,alysha_clark|SEA
player_marquesha_davis,Marquesha Davis,CHI,G,marquesha_davis|NYL,70,148.11428571428573,24,11,4.727,,1.152,0.2,0.9,20.0,0.0,0.4,0.0,0.2,0.5,33.3,0.5,0.6,85.7,0.9,2025,11,52,-15.3,-11.7,2,2,1,0,4,1,2,1,2,0.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,10.0,0.0,1.0,0.25,0.0,0.0,0.0,0.2,0.1,0.1,0.4,0.2,0.2,0.4,,,,,,,,,,,,,,,marquesha_davis|NYL
player_aaliyah_edwards,Aaliyah Edwards,CON,F,aaliyah_edwards|WAS,74,164.42857142857144,23,36,14.833,,0.435,1.9,4.3,44.8,0.0,0.3,0.0,1.9,4.0,47.6,1.6,2.4,64.4,5.4,2025,36,534,-10.2,-1.3,11,15,24,9,36,7,48,7,16,43.0,71.0,19.0,44.0,7.0,30.0,0.0,3.0,0.0,6.0,0.0,9.0,69.0,154.0,0.6056338028169014,0.4318181818181818,0.2333333333333333,0.0,0.0,0.0,0.448051948051948,0.461038961038961,0.2857142857142857,0.1948051948051948,0.0194805194805194,0.0389610389610389,0.0584415584415584,154.0,87.0,9.0,41.0,20.0,132.0,139.0,23.0,30.0,1.0,11.0,723.3666666666667,0.006493506493506494,0.07142857142857142,aaliyah_edwards|WAS
player_bree_hall,Bree Hall,IND,G,bree_hall|GSV,70,148.6,22,4,4.25,,5.192,0.3,1.3,20.0,0.0,0.5,0.0,0.3,0.8,33.3,0.3,0.8,33.3,0.8,2025,4,17,31.3,28.4,0,2,3,0,1,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1.0,,,0.0,2.0,,,,,1.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,0.0,3.0,5.0,0.0,1.0,0.0,1.0,19.633333333333333,0.0,0.2,bree_hall|GSV
player_haley_jones,Haley Jones,PHO,F-G,haley_jones|DAL,72,156.84444444444446,24,28,21.214,1.0,0.544,3.0,6.7,45.2,0.4,1.4,30.8,2.6,5.3,49.0,0.8,1.3,62.9,7.3,2025,28,594,-9.3,-8.4,25,11,45,8,21,0,142,9,19,42.0,70.0,26.0,64.0,5.0,15.0,0.0,3.0,12.0,35.0,12.0,38.0,85.0,187.0,0.6,0.40625,0.3333333333333333,0.0,0.3428571428571428,0.3157894736842105,0.4545454545454545,0.374331550802139,0.3422459893048128,0.0802139037433155,0.0160427807486631,0.1871657754010695,0.2032085561497326,188.0,35.0,39.0,48.0,64.0,98.0,104.0,21.0,41.0,3.0,23.0,816.95,0.015957446808510637,0.12234042553191489,haley_jones|DAL
player_liatu_king,Liatu King,DAL,F,liatu_king|LAS,72,155.4,23,14,9.714,,0.843,0.9,1.9,48.1,0.1,0.4,16.7,0.9,1.5,57.1,0.8,1.1,73.3,2.7,2025,14,136,-4.3,1.4,5,3,6,1,7,2,11,1,4,7.0,7.0,5.0,13.0,0.0,1.0,,,1.0,6.0,,,,,1.0,0.3846153846153846,0.0,,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,liatu_king|LAS
player_sika_kon,Sika Koné,ATL,F,sika_kon|WAS,71,152.65555555555554,23,19,4.474,,0.766,0.4,1.2,31.8,0.1,0.3,20.0,0.3,0.9,35.3,0.6,0.7,92.3,1.4,2025,19,85,-6.7,-9.2,1,3,5,0,3,0,15,1,5,3.0,9.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,5.0,7.0,22.0,0.3333333333333333,0.4285714285714285,0.0,0.0,0.25,0.2,0.3181818181818182,0.4090909090909091,0.3181818181818182,0.0454545454545454,0.0454545454545454,0.1818181818181818,0.2272727272727272,22.0,13.0,5.0,6.0,6.0,19.0,23.0,0.0,5.0,1.0,2.0,99.31666666666666,0.045454545454545456,0.09090909090909091,sika_kon|WAS
player_diamond_miller,Diamond Miller,DAL,F,diamond_miller|MIN,71,153.01111111111112,24,40,10.85,,0.4,1.4,3.4,40.3,0.4,1.3,33.3,0.9,2.1,44.6,0.9,1.2,76.1,4.0,2025,40,434,-12.2,-16.2,8,15,28,6,22,2,70,2,11,31.0,47.0,4.0,26.0,2.0,10.0,2.0,5.0,15.0,46.0,17.0,51.0,54.0,134.0,0.6595744680851063,0.1538461538461538,0.2,0.4,0.3260869565217391,0.3333333333333333,0.4029850746268656,0.3507462686567164,0.1940298507462686,0.0746268656716417,0.0373134328358208,0.3432835820895522,0.3805970149253731,134.0,46.0,51.0,34.0,31.0,52.0,106.0,12.0,18.0,0.0,20.0,573.3666666666667,0.0,0.14925373134328357,diamond_miller|MIN
player_tiffany_mitchell,Tiffany Mitchell,LVA,G,tiffany_mitchell|SEA,71,152.04,31,39,13.077,,0.263,1.0,2.6,39.2,0.3,0.8,36.7,0.7,1.8,40.3,0.9,1.2,74.5,3.2,2025,39,510,-3.3,-7.3,8,5,22,5,26,9,34,6,7,13.0,25.0,13.0,33.0,3.0,14.0,0.0,5.0,11.0,24.0,11.0,29.0,40.0,101.0,0.52,0.3939393939393939,0.2142857142857142,0.0,0.4583333333333333,0.3793103448275862,0.396039603960396,0.2475247524752475,0.3267326732673267,0.1386138613861386,0.0495049504950495,0.2376237623762376,0.2871287128712871,102.0,47.0,30.0,24.0,12.0,42.0,110.0,14.0,15.0,2.0,13.0,686.7666666666667,0.0196078431372549,0.12745098039215685,tiffany_mitchell|SEA
player_shey_peddy,Shey Peddy,LAS,G,shey_peddy|IND,72,155.25714285714287,37,15,17.667,,0.661,1.8,3.7,49.1,1.1,2.3,45.7,0.7,1.3,55.0,0.5,0.6,77.8,5.1,2025,15,265,-2.2,-2.8,10,0,12,0,8,3,74,3,3,4.0,6.0,4.0,10.0,3.0,4.0,7.0,12.0,9.0,22.0,16.0,34.0,27.0,54.0,0.6666666666666666,0.4,0.75,0.5833333333333334,0.4090909090909091,0.4705882352941176,0.5,0.1111111111111111,0.1851851851851851,0.074074074074074,0.2222222222222222,0.4074074074074074,0.6296296296296297,55.0,9.0,35.0,13.0,31.0,25.0,32.0,6.0,3.0,0.0,2.0,363.7,0.0,0.03636363636363636,shey_peddy|IND
player_alissa_pili,Alissa Pili,LAS,F,alissa_pili|MIN,71,151.27142857142857,24,19,5.211,,0.819,0.7,1.5,46.4,0.2,0.6,33.3,0.5,0.8,56.3,0.7,0.8,86.7,2.3,2025,19,99,8.6,4.3,4,2,7,2,7,0,7,1,3,8.0,14.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,10.0,4.0,12.0,13.0,28.0,0.5714285714285714,,0.5,0.5,0.3,0.3333333333333333,0.4642857142857143,0.5,0.0,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.4285714285714285,28.0,15.0,12.0,8.0,3.0,19.0,25.0,2.0,4.0,0.0,2.0,125.38333333333333,0.0,0.07142857142857142,alissa_pili|MIN
player_aerial_powers,Aerial Powers,GSV,G,aerial_powers|IND,73,160.06,32,10,16.7,,1.819,2.7,6.5,41.5,0.7,1.9,36.8,2.0,4.6,43.5,1.3,1.9,68.4,7.4,2025,10,167,14.4,12.0,7,2,12,1,14,1,45,5,6,11.0,16.0,5.0,17.0,4.0,13.0,0.0,1.0,7.0,18.0,7.0,19.0,27.0,65.0,0.6875,0.2941176470588235,0.3076923076923077,0.0,0.3888888888888889,0.3684210526315789,0.4153846153846154,0.2461538461538461,0.2615384615384615,0.2,0.0153846153846153,0.2769230769230769,0.2923076923076923,65.0,19.0,19.0,11.0,20.0,39.0,41.0,8.0,7.0,0.0,8.0,216.54999999999998,0.0,0.12307692307692308,aerial_powers|IND
player_jacy_sheldon,Jacy Sheldon,WAS,G,jacy_sheldon|CON,71,153.07142857142856,25,30,23.6,1.0,0.369,2.8,5.9,46.6,1.2,3.0,39.6,1.6,2.9,54.0,0.7,0.8,88.0,7.5,2025,30,708,-18.5,-11.9,24,3,34,1,10,7,129,4,9,29.0,37.0,6.0,21.0,12.0,29.0,10.0,16.0,26.0,73.0,36.0,89.0,83.0,176.0,0.7837837837837838,0.2857142857142857,0.4137931034482758,0.625,0.3561643835616438,0.4044943820224719,0.4715909090909091,0.2102272727272727,0.1193181818181818,0.1647727272727272,0.0909090909090909,0.4147727272727273,0.5056818181818182,178.0,25.0,91.0,31.0,56.0,57.0,104.0,27.0,15.0,3.0,36.0,968.4666666666667,0.016853932584269662,0.20224719101123595,jacy_sheldon|CON
